E09282;ETIQ REP  RAL ROUGE INTENS 230;ROUGE INTENSE 230 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09284;ETUI RAL ROUGE INTENSE 231;ROUGE INTENSE 231 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09285;ETIQ REP  RAL ROUGE INTENS 231;ROUGE INTENSE 231 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09286;ETUI RAL ROUGE INTENSE 232;ROUGE INTENSE 232 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09287;ETIQ REP  RAL ROUGE INTENS 232;ROUGE INTENSE 232 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09291;ETUI RAL ROUGE INTENSE 235;ROUGE INTENSE 235 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09292;ETIQ REP RAL ROUGE INTENS 235;ROUGE INTENSE 235 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09294;ETUI RAL ROUGE INTENSE 240;ROUGE INTENSE 240 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09295;ETIQ REP  RAL ROUGE INTENS 240;ROUGE INTENSE 240 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09296;ETUI RAL ROUGE INTENSE 241;ROUGE INTENSE 241 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09297;ETIQ REP  RAL ROUGE INTENS 241;ROUGE INTENSE 241 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09299;ETUI RAL ROUGE INTENSE 242;ROUGE INTENSE 242 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09300;ETIQ REP  RAL ROUGE INTENS 242;ROUGE INTENSE 242 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09302;ETUI RAL ROUGE MAT 310;ROUGE MAT 310 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09303;ETIQ REP  RAL ROUGE MAT 310;ROUGE MAT310 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09304;ETUI RAL ROUGE MAT 330;ROUGE MAT330  BOX;;;Vente;0002;0016;M045;;;1;;0;
E09305;ETIQ REP  RAL ROUGE MAT 330;ROUGE MAT330 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09307;ETUI RAL ROUGE MAT 320;ROUGE MAT320  BOX;;;Vente;0002;0016;M045;;;1;;0;
E09308;E09004;ROUGE MAT320 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09309;ETUI RAL ROUGE INTENSE 234;ROUGE INTENSE 234 BOX;;;Vente;0002;0016;M045;;;1;;0;
E09310;ETIQ REP  RAL ROUGE INTENS 234;ROUGE INTENSE 234 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09316;ETIQ DOMEE  RAL MAT 330;ROUGE MAT 330 TESTEUR PASTE;;;Vente;0002;0016;M045;;;1;;0;
E09317;ETIQ DOMEE DEMO   RAL MAT 320;ROUGE MAT 320 TESTEUR PASTE;;;Vente;0002;0016;M045;;;1;;0;
E09318;ETIQ REP  RAL ROUGE INTENS 237;ROUGE INTENSE 237 STICKER;;;Vente;0002;0016;M045;;;1;;0;
E09319;ETIQ REP TEINT LUM10 BEIG NAT;TEINT LUM 10BEIG NAT STICKER ;;;Vente;0002;0018;M042;0313;;1;;0;
E09320;ETUI TEINT LUMI 10 BEIGE NAT;TEINT LIMINEUX 10BEIG NAT BOX;;;Vente;0002;0018;M042;0313;;1;;0;
E09321;ETIQ REP TRIO ENLUMINEUR ;ILLUMINATING TRIO BOTTOM STICK;;;Vente;0002;0021;M043;0320;;1;;0;
E09322;ETUI TRIO ENLUMINEUR ;ILLUMINATING TRIO BOX ;;;Vente;0002;0021;M043;0320;;1;;0;
E09324;ETUI FEUTRE CALLIGR YEUX PE 18;SF CALLIGRAPHY EYELINER SS18;;;Vente;0002;;;;;1;;0;
E09325;ETUI QUATUOR OAP PE 18;EYE QUARTET PAL OUTERBOX SS18;;;Vente;0002;;;;;1;;0;
E09326;ETUI POUDRE BRONZ ECL  PE 18;SUN GLOW BRONZ POWDER BOX SS18;;;Vente;0002;;;;;1;;0;
E09329;ETUI STD RAL ROUGE DOUX;ROUGE DOUX NEUTRAL BOX ;;;Vente;0002;;;;;1;;0;
E09330;ETUI STD RAL ROUGE INTENSE;ROUGE INTENSE  NEUTRAL BOX ;;;Vente;0002;;;;;1;;0;
E09331;ETUI STD RAL ROUGE MAT;ROUGE MAT  NEUTRAL BOX ;;;Vente;0002;;;;;1;;0;
E09332;ETUI  BLUSH PE19;BLUSH BOX SS19;;;Vente;0002;0018;M042;0360;;1;;0;
E09334;ETUI STYLO RAL ORANGE PE19;ORANGE  LIPSTICK PENCIL BOX;;;Vente;0002;0016;M008;0344;;1;;0;
E09335;ETUI STYLO RAL  ROSE PE19;PINK LIPSTICK PENCIL BOX;;;Vente;0002;0016;M008;0344;;1;;0;
E09337;ETUI VAO FUSHIA PE 19;FUSHIA NAIL POLIS BOX SS19;;;Vente;0002;0017;M047;0370;;1;;0;
E09338;ETUI POUDRE BRONZ PE 19;BRONZ POWDER BOS SS19 ;;;Vente;0002;0018;M042;0316;;1;;0;
E09339;ETUI RAL INTENSE SOTHYS 236;RGE INT 236 OUTERBOX;;;Vente;0002;0016;;;;1;;0;
E09340;ETUI RAL MAT SOTHYS 340;RGE MAT 340 OUTERBOX;;;Vente;0002;0016;;;;1;;0;
E09341;ETUI FEUTRE CALLIGR YEUX NOIR;CALLIGRAPHY EYELINER BOX ;;;Vente;0002;0015;;;;1;;0;
E09342;ETUI POUDRE ILLUMINATRICE AH19;ILLUMINATING POWDER BOX FW19;;;Vente;0002;0018;M042;;0320;1;;0;
E09344;ETUI QUATUOR SMOKY;SMOKY EYE QUARTET PAL OUTERBOX;;;Vente;0002;0015;M044;0333;;1;;0;
E09345;ETUI VAO AH19;NAIL POLISH OUTERBOX FW19;;;Vente;0002;0017;M047;0370;;1;;0;
E09346;ETUI STYLO ENLUMINEUR ;ILLUMINATOR PENCIL BOX;;;Vente;0002;0018;M042;0320;;1;;0;
E09347;ETUI CRAYON YEUX AH 19;FW19 EYE PENCIL ;;;Vente;0002;;;;;1;;0;
E09348;ETUI QUATUOR NUDE;NUDE EYEQAUARTET PAL OUTERBOX;;;Vente;0002;0015;M044;0333;;1;;0;
E09349;ETUI CRAYON CONTOUR LEVRES;CONTOUR LIP PENCIL BOX;;;Vente;0002;0016;M046;0344;;1;;0;
E09350;ETUI QUATUOR  SMOCKY;SMOCKY  EYE QUARTET  OUTERBOX;;;Vente;0002;;;;;1;;0;
E09351;ETUI RAL INTENSE 238 ;ROUGE INT 238 OUTERBOX;;;Vente;0002;0020;M040;;;1;;0;
E09353;ETUI DUO SMOKY YEUX 30 PE 20;SMOKY EYE DUO 30 BOS SS20;;;Vente;0002;0015;M044;0335;;1;;0;
E09354;ETUI DUO SMOKY YEUX 40 PE20;SMOKY EYE DUO 40 BOS SS20;;;Vente;0002;0015;M044;0335;;1;;0;
E09355;ETUI  POUDRE ILLUM  PE 20;ILLUM POWDER OUTERBOX SS20;;;Vente;0002;0018;M042;0360;;1;;0;
E09356;ETUI POUDRE BRONZANTE PE 20;BRONZ POWDER  OUTERBOX SS20;;;Vente;0002;0018;M042;0316;;1;;0;
E09357;ETUI VAO PE 20;NAIL POLISH OUTERBOX SS20;;;Vente;0002;0017;M047;0370;;1;;0;
E09358;ETUI RAL INTENSE 239;ROUGE INT 239 OUTERBOX;;;Vente;0002;0016;M045;0341;DIVPLV;1;;0;
E09359;ETUI RAL INTENSE 243;ROUGE INT 243 OUTERBOX;;;Vente;0002;0016;M045;0341;DIVPLV;1;;0;
E09403;ETIQ FOND POUDRE BLUSH PE19;BLUSH STICK SS19;;;Vente;0002;;;;;1;;0;
E09404;ETIQ FOND POUDRE BRONZAN PE19;BRONZING POWDER STICK SS19;;;Vente;0002;;;;;1;;0;
E09405;ETIQ FOND QUATUOR NUDE;NUDE EYE QUARTET PAL STIC ;;;Vente;0002;;;;;1;;0;
E09409;ETIQ FOND ILLUMINATRICE AH19;ILLUMINATING POWDER STIC FW19;;;Vente;0002;0018;M042;0320;;1;;0;
E09410;ETIQ PALETTE DUO LEVRES AH19;LIPS DUO BOX STICKER FW19;;;Vente;0002;0016;M045;0341;;1;;0;
E09411;ETIQ FOND QUATUOR SMOKY;SMOKY EYE QUARTET PAL STICK;;;Vente;0002;0015;M044;0333;;1;;0;
E09412;ETIQ REP ROUGE INT 238 PE20;RGE INT 238 BOTSTI ;;;Vente;0002;0020;M040;;;1;;0;
E09413;ETIQ REP ROUGE INT 237 PE20;RGE INT 237 BOTSTI ;;;Vente;0002;0020;M040;;;1;;0;
E09414;ETIQ FOND POUDRE ILLUM PE20;ILLUMINATING POWD STICK SS20;;;Vente;0002;0018;M042;0360;;1;;0;
E09415;ETIQ DOMEE  RAL INTENSE 238;ROUGE INT 238  LABEL ;;;Vente;0002;0020;M040;;;1;;0;
E09416;ETIQ DOMEE  RAL INTENSE 237;ROUGE INT 237  LABEL ;;;Vente;0002;0020;M040;;;1;;0;
E09417;ETIQ DOMEE RAL INTENSE 243;;;;Vente;0002;0020;M040;MMM4;DIVPLV;1;;0;
E09418;ETIQ DOMEE RAL INTENSE 239;;;;Vente;0002;0020;M040;MMM4;DIVPLV;1;;0;
E09419;ETIQ REP ROUGE INT 243 AH20;;;;Vente;0002;0016;M045;0341;DIVPLV;1;;0;
E09420;ETIQ REP ROUGE INT 239 AH20;;;;Vente;0002;0016;M045;0341;DIVPLV;1;;0;
E09421;ETIQ FOND TRANSPARENT AH20;FIXATIN COMPAC POWD STICK FW20;;;Vente;0002;0018;M042;0314;DIVPLV;1;;0;
E09422;ETUI TEINT TRANSPARENT AH20;;;;Vente;0002;0018;M042;0314;DIVPLV;1;;0;
E09423;ETUI CRAYON YEUX AH20;FW20 EYE PENCIL OUTERBOX;;;Vente;0002;0015;M044;0331;DIVPLV;1;;0;
E09424;ETUI MASCARA SOURCILS AH 20;EYEBROW MASCARA BOX FW20;;;Vente;0002;0015;M044;0035;DIVPLV;1;;0;
E09425;ETUI PALETTE DUO FAP AH20;EYESSHADOW DUO OUTERBOX FW20;;;Vente;0002;0015;M044;0333;DIVPLV;1;;0;
E09426;ETIQ PALETTE DUO FAP AH20;EYESSHADOW DUOBOX STICKER FW20;;;Vente;0002;0015;M044;0333;DIVPLV;1;;0;
E09427;ETUI VAO AH20;NAIL POLISH OUTERBOX FW20;;;Vente;0002;0017;M047;0370;DIVPLV;1;;0;
E09428;ETIQ REP RAL ROUGE DOUX 133;;;;Vente;0002;0020;M040;MMM4;DIVPLV;1;;0;
E09429;ETIQ FOND TEINT UNIFIANT20 BEI;;;;Vente;0002;0020;M040;MMM4;DIVPLV;1;;0;
E09430;ETIQ FOND TEINT UNIFIANT10 NAT;;;;Vente;0002;0020;M040;MMM4;DIVPLV;1;;0;
E09431;ETUI VAO AH21;;;;Vente;0002;0017;M047;0370;317 ROUGE VIBRANT;1;;0;
E09432;ETUI STYLO OAP AH21 30 KAKI ;FW21 KAKI EYESHADOW PENCIL BOX;;;Vente;0002;0015;M044;0035;30 KAKI SMOKY;1;;0;
E09433;ETUI RAL ROUGE DOUX 133;;;;Vente;0002;0016;M045;0340;133 ROUGE ROYAL;1;;0;
E09434;ETUI CRAYON JUMBO LEVRES AH21;FW21 JUMBO LIP PENCIL BOX;;;Vente;0002;;;;;1;;0;
E09435;ETUI TEINT UNIFIANT 10 NATUREL;;;;Vente;0002;0018;M042;0318;20 BEIGE;1;;0;
E09436;ETUI TEINT UNIFIANT 20 BEIGE;;;;Vente;0002;0018;M042;0318;20 BEIGE;1;;0;
E09437;ETUI CRAYON SOURCILS 20 BRUN;EYEBROW PENCIL BOX 20 BRUN;;;Vente;0002;0015;M044;0347;20 BRUN;1;;0;
E09438;ETUI CRAYON YEUX GRIS AH21;GREY EYE PENCIL FW21 BOX;;;Vente;0002;0015;M044;0331;50 GRIS HIVER;1;;0;
E09439;ETUI CRAYON SOURCILS 10 TAUPE;EYEBROW PENCIL 10 TAUPE;;;Vente;0002;0015;M044;0347;10 TAUPE;1;;0;
E09440;ETIQ DOMES DEMO DOUX 133;;;;Vente;0001;;;;;1;;0;
E0961;ETIQ BLUSH DELI  LT 3 ROS TEND;;;;Vente;0002;0018;M023;0160;3ROSETENDRE;1;;0;
E0975;ETUI MASCARA NOIR PROFOND;MASCARA BLACK BOX ;;;Vente;0002;0015;M022;0150;1NOIRPROFOND;1;;0;
E11009;ETIQ CAB DOUCHE AROMATIQUE;SPICY SHOWER LABEL;;;Cabine;0001;0002;SC04;0055;DELDOUCHEEPICE;1;;0;
E11021;ETIQ COFFRET PROSP 08;FULL PROSPECTING BOX 08 LABEL;;;Vente;0001;;;;;1;;0;
E11264;ETIQ FRUIT COFF SP PRINTEMPS09;PROF CARE SPRING 09 LABEL;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11265;ETIQ TUB  MOD COKTAIL PASSION;;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11281;ETIQ FRUIT COFF SP AUTOMNE09;PROF CARE AUTUMNE09 LABEL;;;TI;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11282;ETIQ TUB250 MODEL FIGUE CEDRE;PROF CARE AUTUMNE09 LABEL;;;TI;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11283;ETIQ DIA56 POT100G MICRODERMAB;;;;TI;0001;0001;SV06;0045;TICCOLLAGHYALUR;1;;0;
E11284;ETIQ AG MENTION FEMME ENCEINTE;;;;Vente;0001;;;;;1;;0;
E11285;ETIQ COFF THI3 6 SOINS+1SERUM;;;;Vente;0001;;;;;1;;0;
E11293;ETIQ POT CIRE DE MODELAGE;;MODELLING WAX LABEL;MODELLING WAX LABEL;Pro;0001;;;;;1;;0;
E11298;ETIQ CITRON FL50ML;PRO CONC LEMON ESCAPE LABEL;50ML;50ML;Pro;0001;0002;SC06;0250;PARFCITRON;1;;0;
E11299;ETIQ BOIS ORANGER FL50ML;PRO CONC ORANGE ESCAPE LABEL;50ML;50ML;Pro;0001;0002;SC06;0250;PARFBOISORANGER;1;;0;
E11303;ETIQ PRO HUILE DE MODELAGE;MODELLING OIL PRO LABEL;;;Pro;0001;;;;;1;;0;
E11304;ETIQ FRUIT COFF SP P/E 11;;;;Cabine;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11306;ETIQ COFF RITUEL HANAKASUMI;;;;Vente;0001;;;;;1;;0;
E11307;ETIQ COFF CEREMONIE ORIENT;;;;Vente;0001;;;;;1;;0;
E11308;ETIQ COFF SP EVENEMENT11;;;;Vente;0001;;;;;1;;0;
E11310;ETIQ POT100G MICRODERM USA;STICK JAR100G MICRODERM USA ;;;TI;0001;0001;SV06;0045;TICCOLLAGHYALUR;1;;0;
E11311;ETIQTUB250 MOD  REGLISSE;PROF CARE AUTUMNE LABEL BOX ;;;Pro;0001;;;;;1;;0;
E11312;ETIQ FRUIT COFF SP A/H 11;PROF CARE AUTUMNE LABEL BOX ;;;Pro;0001;;;;;1;;0;
E11313;ETIQ FRUIT COFF SP P/E 12;;;;Vente;0001;;;;;1;;0;
E11314;ETIQ MOD ORANGE SP P/E 12;;;;Vente;0001;;;;;1;;0;
E11315;ETIQ COFF THI3 6 SOINS+1SERUM;;;;Vente;0001;;;;;1;;0;
E11316;ETIQ POT SIROP MOD EV 12;;;;Pro;0001;;;;;1;;0;
E1132;ETIQ FL500 SERUM MINCEUR 07;NEW BODY CONT SERUM DRAI LABEL;;;Pro;0001;0002;SC04;0055;CRSUBLRAFF;1;;0;
E11321;ETIQ HUILE DE MODELAGE 2.5L;;;;Pro;0001;;;;;1;;0;
E11328;ETIQUETTE COFF SP EV 13;;;;Pro;0001;;;;;1;;0;
E1133;ETIQ FL500 CR SUBLIME RAFFERMI;SUBLIME FIRMING CREAM LABEL;;;Pro;0001;0002;SC04;0055;CRSUBLRAFF;1;;0;
E11331;ETIQ DIA56 POT 50GR MICRODERMA;;;;TI;0001;;;;;1;;0;
E11332;ETIQ 10 MASQUES PAPIER;;;;TI;0001;;;;;1;;0;
E11333;ETIQ 10 MASQUES GEL HYDRAVANCE;;;;TI;0001;;;;;1;;0;
E11334;ETIQ FACING TI HYDRAVANCE 10;;;;TI;0001;;;;;1;;0;
E11339;ETIQ FRUITS COFF SOIN PE14;SS14 PROF TRT FRUIT LABEL BOX;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11340;ETIQ TUB180ML GOMM SOIN PE14;SS14 SCRUB LABEL  FOR TUB;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11341;ETIQ TUB250ML  MODELAGE PE14;SS14 MODELLING  LABEL FOR TUB;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11343;ETIQ USA POT CREME DE MODELAGE;MODELLING CREAM USA LABEL;;;Pro;0001;;;;;1;;0;
E11351;ETIQ CREME ENVELOPPEMENT;VRAPPING CREAM LABEL;;;Pro;0001;0002;SC05;0250;1 INTEMPOREL;1;;0;
E11352;ETIQ  MODELAGE FOND JAUNE;YELLOW MELTING MODELLING LABEL;;;Pro;0001;0002;SC05;0250;1 INTEMPOREL;1;;0;
E11353;ETIQ COFF SIGNAT ART ET BEAUTE;AR AND BEAUTY TREAT BOX LABEL ;;;Pro;0001;0002;SC05;0250;1 INTEMPOREL;1;;0;
E11355;ETIQ REFLETS DE GOMMAGE;PRO BODY SCRUB LABEL;;;Pro;0001;0002;SC05;0250;;1;;0;
E11356;ETIQ FACING COFF TI HYDR 3HA;IT HYDR 3HA BOX STICKER;;;Pro;0001;0001;SV06;0045;TIHYDRATANT;1;;0;
E11358;ETIQ TUB 180ML GOMMAGE SP AH16;AW16PTSCRUB  LABEL 180TUB ;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11359;ETIQ TUB 250ML MODELAG SP AH16;AW16PT MODEL CR LABEL 250TUB ;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11360;ETIQ FRUIT COFF SP AH 16;AW16 PT FRUIT LABEL FOR BOX ;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11361;ETIQ POT CR MODELAGE SECRET;SECRET MODELLING CREAM STICKER;;;Vente;0001;0004;SP02;0072;TISECRETS;1;;0;
E11362;ETIQ COFFRET HAMMAM (10);HAMMAM LABEL BOX (10);;;Vente;0001;0002;SC06;0250;;1;;0;
E11364;ETIQ TUB 180ML GOMMAGE SP PE17;SS 17 PT SCRUB LABEL 180TUB;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11365;ETIQ TUB250ML MODELAGE SP PE17;SS 17 PT MODEL LABEL 250TUB;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11366;ETIQ FRUIT COFF SP PE17;SS 17 PT FRUIT LABEL FOR BOX ;;;Pro;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E1137;ETIQ PROSP HUILE DEEESSE BAIN;LABELGODDESS OIL THE BATH;;;Pro;0001;0002;SC04;0056;HUILEDEESSES;1;;0;
E11372;ETIQ TUB 180ML GOMMAGE SP AH17;AW 17 PT SCRUB LABEL 180TUB;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11373;ETIQ TUB250ML MODELAGE SP AH17;AW 17 PT MODEL LABEL 250TUB;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11374;ETIQ FRUIT COFF SP AH17;AW 17 PT FRUIT LABEL FOR BOX ;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11381;ETIQ COF TI JEUNESSE 20 SOINS ;YOUTH IT BOX LABEL ;;;TI;0001;0001;SV06;0045;TIJEUNESSE;1;;0;
E11382;ETIQ FL50ML  LOTION EXF PREPA;;;;Pro;0001;;;;;1;;0;
E11383;ETIQ TUB 180ML GOMMAGE SP PE18;SS18 PTSCRUB LABEL 180ML;;;Vente;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11384;ETIQ TUB 250ML MODELAG SP PE18;SS18 PT MODEL LABEL 180ML;;;Vente;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11385;ETIQ FRUIT COFF SP  PE18;SS18 PT FRUIT LABEL FOR BOX  ;;;Vente;0001;0001;SV06;0046;SPPRINTEMPS;1;;0;
E11387BC;ETIQ ENVEL CORPS VANILLE MONOI;;;;Vente;0001;;;;;1;;0;
E11389;ETIQ BEURRE DE KARITE PRO;PRO SHEA BUTTER LABEL;;;Pro;0001;0002;SC06;0250;;1;;0;
E1139;ETIQ PROSPA DOUCHE ENERGISANTE;LABEL ENERGIZING SHOWER;;;Cabine;0001;0002;SC04;0055;DOUCHENERG;1;;0;
E11390;ETIQ PRO GOMMAGE DELICIEUX;LABEL DELICIOUS SCRUB PRO ;;;Pro;0001;;;;;1;;0;
E11391;ETIQ USA  BEURRE DE KARITE PRO;PRO SHEA BUTTER LABEL USA;;;Pro;0001;0002;SC06;0250;;1;;0;
E11392;ETIQ TUB 250ML MODELAG SP AH18;AW18 PT MODEL LABEL 180TUB ;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11393;ETIQ TUB 180ML GOMM SP AH18;AW18 PTSCRUB LABEL 180TUB ;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11394;ETIQ FRUIT  SP AH18;AW18 PT FRUIT LABEL FOR BOX;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11396;ETIQ FL 25ML LOTION EXF PREPA ;PRE EXFOLIATING LABEL BOTT25ML;;;Vente;0001;0001;SV06;0045;TIJEUNESSE;1;;0;
E11397;ETIQ COFF TI JEUNESSE 10 SOINS;YOUTH IT BOX LABEL;;;Vente;0001;0001;SV06;0045;TIJEUNESSE;1;;0;
E11399;ETIQ FL50 YUZU- PAMPL SP PE 19;SS19 PT YUZU-GRAPEFRUIT LABEL ;;;Vente;0001;0001;SV09;0038;SPPRINTEMPS;1;;0;
E11400;ETIQ TUB 180  GOMMAGE SP PE 19;SS19 PT SCRUB LABEL 180TUB;;;Vente;0001;0001;SV09;0038;SPPRINTEMPS;1;;0;
E11401;ETIQ TUB250  MODELAGE SP PE 19;SS19 PT MODEL LABEL 250TUB;;;Vente;0001;0001;SV09;0038;SPPRINTEMPS;1;;0;
E11402;ETIQ FRUIT COFFRET SP PE 19;SS19 PTFRUIT LABEL FOR BOX ;;;Vente;0001;0001;SV09;0038;SPPRINTEMPS;1;;0;
E11403;ETIQ POT 500 SERUM JEUN CORPS;PRO-YOUTH BODY SER 500 JAR LAB;;;Vente;0001;0002;SC05;0253;;1;;0;
E11404;ETIQ 140016 PRO GOM ENV MINC ;;;;Pro;0001;;;;;1;;0;
E11405;ETIQ 141016 PRO GOM ENV MINC ;;;;Pro;0001;;;;;1;;0;
E11406;ETIQ COFF TI ENERGIS 10 SOINS;ENERG IT CARES BOX LABEL;;;Vente;0001;0001;SV06;0045;TIELEUTH;1;;0;
E11407;ETIQ MASQUE LIFTANT PRESERIE;LIFTING MASK 1ST PROD LABEL;22ML;22ML;Vente;0001;0001;SV06;0045;;1;;0;
E11408;ETIQ MODELAGE ECLAT 160ML;RADIANCE MODEL LABEL 160ML JAR;;;TI;0001;0001;SV06;0045;TIENERG;1;;0;
E11409;ETIQ REP  FL25ML SOL REVEL;TRANSF SOL 25 LABEL BOTTLE;;;TI;0001;0001;SV06;0045;TIENERG;1;;0;
E1141;ETIQ PROSPA LAIT HYD NOURRISSA;LABEL HYDRA NOURISH BOD ;;;Cabine;0001;0002;SC04;0055;LAITHYDRA;1;;0;
E11410;ETIQ COFF TI ENERGIS  20 SOINS;ENERGIZING IT BOX LABEL;;;TI;0001;0001;SV06;0045;TIENERG;1;;0;
E11411;ETIQ FL50 MANG-NOIX COCO  AH19;AW19 PT MANGO-COCONUT LABEL;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11412;ETIQ FRUIT COFFRET SP AH19;AW19 PT FRUIT LABEL FOR BOX ;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11413;ETIQ TUB 250ML MODEL SP AH19;AW19 PT MODEL CR LABEL 250TUB;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11414;ETIQ TUB 180ML GOMM SP AH19;AW19 PT SCRUB LABEL 180TUB;;;Vente;0001;0001;SV09;0038;SPAUTOMNE;1;;0;
E11415;ETIQ REP  MASQ GEL IONISAB 1L ;IONISABLE GEL MASK LABEL 1L;;;Vente;0001;0001;SV01;0007;;1;;0;
E11416;ETIQ REP MASQ TERREUX ECL 2KG;BRIGHTENING MASK LABEL 2KG;;;Vente;0001;0001;SV01;0007;;1;;0;
E11417;ETIQ REP MASQ CR ADOUCISSA 2KG;SOFT CREAM MASK LABEL 2KG;;;Vente;0001;0001;SV01;0007;;1;;0;
E11418;ETIQ REP CREME DE MODELAGE 2KG;MODELLING CREAM LABEL 2KG;;;Vente;0001;0001;SV06;0042;;1;;0;
E11419;ETIQ REP CREME JOUR PROT  2KG;PROTECTIVE CREAM LABEL 2KG;;;Vente;0001;0001;SV03;0042;;1;;0;
E1142;ETIQ PROSPA FILM ENVELOPPEMENT;LABEL PROSP WRAPPING TRAN FILM;;;Pro;0001;0002;SC04;0056;FILMENVLPT;1;;0;
E11420;ETIQ REP EAU DEMAQ 1L ;MICELLAR WATER LABEL 1 L;;;Vente;0001;0001;SV01;0001;;1;;0;
E11421;ETIQ REP LAIT CORPOREL 1L;BODY MILK LABEL 1 L;;;Vente;0001;0002;SC06;0250;;1;;0;
E11422;ETIQ REP  LOTION TONIQUE 1L;TONIC LOTION LABEL 1L ;;;Vente;0001;0001;SV01;0001;;1;;0;
E11423;ETIQ FRUIT COFF SP AH 12;;;;Pro;0001;;;;;1;;0;
E11424;ETIQ TUB 250ML MODELAGESP AH12;;;;Pro;0001;;;;;1;;0;
E11425;ETIQ TUB 180ML GOMMAGE SP AH12;;;;Pro;0001;;;;;1;;0;
E11427;ETIQ MASQ PAPIER TI CHINE;;;;Vente;0001;;;;;1;;0;
E11428;ETIQ POT 45ML  TI CHINE;;;;Vente;0001;;;;;1;;0;
E11429;ETIQ FRUIT COFF SOIN PE2013;;;;Pro;0001;;;;;1;;0;
E1143;ETIQ PROSPA GRAINS GOMMAGE 1KG;LABEL 1KG EXFOL FACIAL SCRUB;;;Cabine;0001;0002;SC04;0055;GRAINSGOMM;1;;0;
E11430;ETIQ TUB180ML GOMM SOIN PE2013;;;;Pro;0001;;;;;1;;0;
E11431;ETIQ TUB250ML MODELAGE SPE2013;;;;Pro;0001;;;;;1;;0;
E11432;ETIQ TUB250 MODELAGE SP AH13;13AW PTMODELING CR TUB LABEL;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11433;ETIQ TUB180ML GOMMAGE SP AH13;13AW PTSCRUB 180ML TUB LABEL;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11434;ETIQ FRUIT COFF SP AH13;13AW PT FRUIT LABEL FOR BOX ;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
E11435;ETIQ POT CREME DE MOD 700ML;MODELLING CREAM LABEL;;;Pro;0001;0002;;;;1;;0;
E11436;ETIQ CR DE MODELAGE 2L;MODELLING CREAM PRO 2L LABEL;;;Pro;0001;0002;;;;1;;0;
E11437;ETIQ BEURRE KARITE ESS ASIE;;;;TI;0001;;;;;1;;0;
E11438;ETIQ GOMMAGE EPICE;;;;Pro;0001;0002;SC06;0250;PARFBOISORANGER;1;;0;
E11439;ETIQ TUB180ML GOMM SOIN AH14;AW14  SCRUB LABEL FOR TUBE;;;Pro;0001;0001;SV06;0046;SPAUTOMNE;1;;0;
